,Open,High,Low,Close,Volume
2024-01-01 14:21:00,100.48382943435949,100.65939389675457,100.3869748897575,100.53627445293263,2996
2024-01-01 14:22:00,100.81202636611019,100.95597753991582,100.68382191268185,100.76666612270103,4138
2024-01-01 14:23:00,100.6183924733255,100.68729417873604,100.58861490866643,100.66066454042888,4545
2024-01-01 14:24:00,100.6207574033224,100.83064489375967,100.62002091116987,100.64706957036104,4770
2024-01-01 14:25:00,100.7698636955618,100.77696946434813,100.61350654632614,100.76075870662132,2660
2024-01-01 14:26:00,100.81780814286516,100.86667948282486,100.60282948523128,100.7705312033928,2168
2024-01-01 14:27:00,100.81875734420399,100.91974454481422,100.76550968916213,100.82882657136813,1353
2024-01-01 14:28:00,100.864407905041,100.83080221421729,100.63218011531333,100.78888166844185,4763
2024-01-01 14:29:00,100.79731333647399,100.89537919084977,100.7038446455592,100.8258872572266,1955
2024-01-01 14:30:00,100.7285140364008,100.78606762572275,100.53841796277241,100.69523457205307,4187
2024-01-01 14:31:00,100.8612284550624,101.034089932597,100.77878016338494,100.86104764001487,3638
2024-01-01 14:32:00,100.92656482741263,101.04024406457673,100.6997159627721,100.84923123550202,3949
2024-01-01 14:33:00,100.7919337157654,100.88499855082978,100.69951159152282,100.78121341510234,4807
2024-01-01 14:34:00,100.75398608240272,101.0218716813644,100.83010012622164,100.84785172330552,1047
2024-01-01 14:35:00,100.85619650505714,100.92341406170203,100.69166396093968,100.80177974456667,1912
2024-01-01 14:36:00,100.66427647175938,100.73817136582393,100.57748815214867,100.6683538974264,1896
2024-01-01 14:37:00,100.50602905129323,100.57252098836933,100.48310616940633,100.53368214684664,1559
2024-01-01 14:38:00,100.66420770021169,100.68568641647221,100.4246367951223,100.60305946211565,2530
2024-01-01 14:39:00,100.57053668649955,100.6916669748858,100.51053145719384,100.58710211830103,1110
2024-01-01 14:40:00,100.60373129949231,100.5826206399861,100.56590674004774,100.5737319623342,1022
2024-01-01 14:41:00,100.64308717696693,100.71067457610599,100.60507919489129,100.68150634293181,2490
2024-01-01 14:42:00,100.52701725571474,100.68886064685243,100.48392180047607,100.56882376205614,3019
2024-01-01 14:43:00,100.58628507479884,100.54075630570509,100.32342844213082,100.49575598676965,4100
2024-01-01 14:44:00,100.4179163689884,100.62473328106779,100.29743136423052,100.45726800585153,1331
2024-01-01 14:45:00,100.43746461796236,100.53209161473808,100.42670984760166,100.46670316478324,4494
2024-01-01 14:46:00,100.3770699800608,100.48345286110482,100.2946801744624,100.46248601965418,3121
2024-01-01 14:47:00,100.51529641261558,100.45050341812626,100.38421185476446,100.4337973004152,3945
2024-01-01 14:48:00,100.44753457637039,100.61505926431198,100.35924783057277,100.42763466020563,3447
2024-01-01 14:49:00,100.42879311424913,100.44050819482489,100.40154044178101,100.4169041325765,3659
2024-01-01 14:50:00,100.39370061425025,100.37312564655373,100.33387243109445,100.34494369372132,2812
2024-01-01 14:51:00,100.1971775663992,100.43617760645247,100.1274723707037,100.26364439486592,1858
2024-01-01 14:52:00,100.26404369154233,100.34195365669379,100.10642781373397,100.29109603063831,4707
2024-01-01 14:53:00,100.19743263577628,100.33519480448963,100.10340115149118,100.20200452233875,1172
2024-01-01 14:54:00,100.00884544388326,100.24961413382566,99.91745025402795,100.08626899641968,2420
2024-01-01 14:55:00,100.1206111276246,100.17647589933314,99.89628952136857,100.05503977130711,2263
2024-01-01 14:56:00,100.03835161718105,100.23077077838029,99.90633732501446,100.03927306969072,2641
2024-01-01 14:57:00,100.24878098760777,100.4067219992727,100.06929963319699,100.26494541942054,1682
2024-01-01 14:58:00,100.20628666631333,100.21702569381564,100.03403780765963,100.19447539183491,4151
2024-01-01 14:59:00,100.25117235011503,100.40048346964105,100.23383258548901,100.28880146433187,2844
2024-01-01 15:00:00,100.36577594794298,100.50715760297017,100.20571744850811,100.36352029775233,2019
2024-01-01 15:01:00,100.41600272958209,100.40501725030666,100.10609347297519,100.24462580223197,4781
2024-01-01 15:02:00,100.35218520148452,100.32721536702904,100.24204701064495,100.32195109997222,1725
2024-01-01 15:03:00,100.2869785889346,100.34733881900716,100.18820354190746,100.20356303595288,1796
2024-01-01 15:04:00,99.91989165603042,100.1027819763571,99.89477390622959,99.9376458121532,3342
2024-01-01 15:05:00,99.9606993150826,100.14764452677622,99.83883018626048,99.99827776458915,3439
2024-01-01 15:06:00,99.83817388571396,99.9251585353765,99.77299164861816,99.82268870624537,1531
2024-01-01 15:07:00,99.80069690525477,99.95938634504374,99.6682105558213,99.86778215242597,2414
2024-01-01 15:08:00,99.68403317437995,99.90926477931221,99.66058343465454,99.79938106265224,3636
2024-01-01 15:09:00,100.00191576752235,100.10626488203656,99.86989164612771,99.96533614227124,4209
2024-01-01 15:10:00,100.10425398945144,100.25676994032933,99.95809974416045,100.07218708220283,2050
2024-01-01 15:11:00,100.06854106290535,100.15025554394592,99.90467395710941,100.0268485018177,3196
2024-01-01 15:12:00,99.95947323437433,100.13563160197153,99.7642757767083,99.95806474071483,4430
2024-01-01 15:13:00,99.9355756353994,99.97690836989457,99.80430876147912,99.83665700040542,4620
2024-01-01 15:14:00,99.78819832782328,99.80623201266394,99.73808557664401,99.79256473717616,4958
2024-01-01 15:15:00,99.73683095061818,99.86469482565803,99.62261097806346,99.76452918765771,2183
2024-01-01 15:16:00,99.57773489746818,99.78535710288159,99.68008823658982,99.72805983321854,1297
2024-01-01 15:17:00,99.74137192536313,99.8007652043723,99.56947078630537,99.74373021874578,1212
2024-01-01 15:18:00,99.84317625777165,99.87276787876186,99.73227553338704,99.80158236851867,2680
2024-01-01 15:19:00,99.83689087414496,99.89949436861808,99.80037993423481,99.83654781421798,2440
2024-01-01 15:20:00,99.81634450854968,99.87585541785076,99.75060926965737,99.76013342182733,1475
2024-01-01 15:21:00,99.73109833275994,99.75307457451788,99.49723526638358,99.61635427444718,3508
2024-01-01 15:22:00,99.74413994883857,99.80655733667277,99.58775102134652,99.75280745925743,3207
2024-01-01 15:23:00,99.7454252187821,99.7098150653161,99.62910391857268,99.68386254080244,3095
2024-01-01 15:24:00,99.53934055204992,99.63039492499583,99.43512528355717,99.61863318080893,3291
2024-01-01 15:25:00,99.61808020479664,99.68166481858492,99.41496739555521,99.56651424957882,1614
2024-01-01 15:26:00,99.3853818185825,99.41943332782976,99.3699471580634,99.38220729456316,4620
2024-01-01 15:27:00,99.32334036924175,99.33625949300385,99.21988329482416,99.33440989415911,3801
2024-01-01 15:28:00,99.27827436675798,99.47199492862305,99.17295612469326,99.2864443127583,1151
2024-01-01 15:29:00,99.34066496917573,99.4559082264093,99.30800568160547,99.34848014259266,1914
2024-01-01 15:30:00,99.40288571203612,99.43681549355279,99.35141698177024,99.41832585750339,1282
2024-01-01 15:31:00,99.42863659491951,99.58728716883752,99.32704716769527,99.41870294641203,1307
2024-01-01 15:32:00,99.50317317712013,99.70852833148147,99.50227221957597,99.51188778382345,4632
2024-01-01 15:33:00,99.48809465825542,99.63560441460712,99.51592900034639,99.54588428220357,1511
2024-01-01 15:34:00,99.56516876549293,99.55281399269096,99.51151519322121,99.54431607104333,1845
2024-01-01 15:35:00,99.53001549045368,99.58391807602436,99.48456173698187,99.56040888787315,2141
2024-01-01 15:36:00,99.59374286925461,99.6176742878441,99.3918720467797,99.54134353851501,2694
2024-01-01 15:37:00,99.50016723878304,99.67896311460143,99.3355978552922,99.50185858711166,4191
2024-01-01 15:38:00,99.48143643108833,99.50469296927781,99.44251542421885,99.47508523342226,4444
2024-01-01 15:39:00,99.25982250461303,99.5270821190758,99.21190289307391,99.36228410027526,3127
2024-01-01 15:40:00,99.32749426439848,99.3933235228507,99.25618627912925,99.39032827080689,4778
2024-01-01 15:41:00,99.33799662938931,99.3824936494711,99.11287843133115,99.29101590971393,4915
2024-01-01 15:42:00,99.33848819981999,99.50405846431141,99.18142078533226,99.3751790361213,3436
2024-01-01 15:43:00,99.32361129515525,99.36230907451032,99.3253410563432,99.3502331781052,2991
2024-01-01 15:44:00,99.34128567790681,99.47813522639352,99.33904790398606,99.35518267627022,1465
2024-01-01 15:45:00,99.47275348353968,99.59344717819222,99.2446203281079,99.4045663538983,1576
2024-01-01 15:46:00,99.48760470029468,99.50094978443192,99.43646362578744,99.4688978004046,3204
2024-01-01 15:47:00,99.37734868971042,99.45775773614832,99.27292055468982,99.31183545954126,1740
2024-01-01 15:48:00,99.2777577020483,99.41296387151357,99.1147379074197,99.29114509192486,3487
2024-01-01 15:49:00,99.38982179632126,99.41618626090879,99.19137000371244,99.37916298313294,4175
2024-01-01 15:50:00,99.14919022842092,99.21059308413159,99.14565815240512,99.20935240118972,2342
2024-01-01 15:51:00,99.30698201048638,99.24993733883039,99.07964682864161,99.24808044872921,3286
2024-01-01 15:52:00,99.02795643597373,99.1289425076234,98.85075264387626,99.022524025789,2722
2024-01-01 15:53:00,98.92247979636525,99.10882922333768,98.79919524532504,98.92027334142544,1463
2024-01-01 15:54:00,98.94105217357074,99.05299612210258,98.81091870699683,98.92413639660946,3274
2024-01-01 15:55:00,98.83080449007329,98.90132485563602,98.64329720452815,98.75846488637727,1326
2024-01-01 15:56:00,98.64918905728442,98.75868690999296,98.59965597508031,98.65991381260885,4629
2024-01-01 15:57:00,98.59588225975023,98.6291081003894,98.38895690407469,98.51273031186248,3211
2024-01-01 15:58:00,98.63496767586305,98.70281731014937,98.62882775086153,98.67754380508325,2589
2024-01-01 15:59:00,98.71507581103043,98.86933070471211,98.65844012261685,98.69396658063198,1392
2024-01-01 16:00:00,98.85115653647598,98.9028541341506,98.66810551753244,98.75069560841725,4277
2024-01-01 16:01:00,98.7039373618028,98.92806788893465,98.58727201376884,98.72842809836573,3447
2024-01-01 16:02:00,98.70534771616218,98.75262951300112,98.5687993860197,98.69308492349,4791
2024-01-01 16:03:00,98.57531275776672,98.57684105898412,98.33846108875696,98.5314375046249,4826
2024-01-01 16:04:00,98.49535878340518,98.52728609994239,98.37296258607697,98.50225376835012,3284
2024-01-01 16:05:00,98.35108688336075,98.61894649849216,98.39784173720977,98.42610454716896,3557
2024-01-01 16:06:00,98.45909897164474,98.66807397652379,98.47965329693969,98.51189693959819,4803
2024-01-01 16:07:00,98.65505375570663,98.65927204900787,98.60739369824837,98.62600712626394,2939
2024-01-01 16:08:00,98.81724076382083,98.88320229204301,98.73443024482197,98.77266499782137,1448
2024-01-01 16:09:00,98.89714795848354,98.94067383338094,98.73833001163166,98.85792019176749,1842
2024-01-01 16:10:00,98.85537639876858,98.82835199963642,98.63039750307222,98.79805479807519,3314
2024-01-01 16:11:00,98.69006435922596,98.71887969648515,98.50769156906566,98.68646509947915,3542
2024-01-01 16:12:00,98.77354307617921,98.9558254165927,98.68312264030665,98.76313141764366,2504
2024-01-01 16:13:00,98.72281726643301,98.85975353598242,98.68704409367344,98.79876069939088,4972
2024-01-01 16:14:00,98.6377733020083,98.81019471265998,98.46006693589302,98.62190685432319,4267
2024-01-01 16:15:00,98.68808907286711,98.67257716821058,98.59504092935852,98.65745503359756,1680
2024-01-01 16:16:00,98.70974645110554,98.83106762430499,98.61977321495861,98.73890701584635,4977
2024-01-01 16:17:00,98.77699965970926,98.77072338446787,98.70998307255378,98.74479957476451,1311
2024-01-01 16:18:00,98.6354997654377,98.72725168471182,98.63098613955997,98.72629420766359,1896
2024-01-01 16:19:00,98.68308433879167,98.75628257364315,98.61091490682925,98.64552935890194,1803
2024-01-01 16:20:00,98.51589010512664,98.52365470990787,98.40839061088577,98.5008758889456,3716
2024-01-01 16:21:00,98.686436110559,98.72531059006634,98.5015417455261,98.5809056838796,3398
2024-01-01 16:22:00,98.6206485162457,98.68961751454381,98.46334127470234,98.54999423940244,3745
2024-01-01 16:23:00,98.60199659117599,98.56191415474096,98.47790512802676,98.52664757324807,1081
2024-01-01 16:24:00,98.74078954675839,98.88826812059308,98.67271102346429,98.69991969193998,3117
2024-01-01 16:25:00,98.80070058332166,98.91257848431239,98.71323673704192,98.7683698026259,4809
2024-01-01 16:26:00,98.74637073700836,98.86504635558539,98.75753629490522,98.805452302754,1886
2024-01-01 16:27:00,98.80290391825514,98.96150523606289,98.67279924275584,98.81965848327273,2259
2024-01-01 16:28:00,99.06299439288235,99.11804402488562,98.828262954753,98.97165796934931,1813
2024-01-01 16:29:00,99.07080867765478,99.21206216634113,99.02672030133807,99.14361690009093,4333
2024-01-01 16:30:00,99.21405331949822,99.31168512373117,99.21830065160512,99.23656741123888,1792
2024-01-01 16:31:00,99.22382816633795,99.36661117190934,99.18153749952268,99.29478987037868,1751
2024-01-01 16:32:00,99.15787715395966,99.20865325196847,99.06948215806993,99.08532956325806,1469
2024-01-01 16:33:00,99.06941268825413,99.27778378398945,99.09406715082616,99.09770175468141,1525
2024-01-01 16:34:00,99.1619177775586,99.11932970650776,99.01417183623451,99.08469105926204,2535
2024-01-01 16:35:00,99.07339825751464,99.26912630416787,99.04597739838782,99.0940863822006,4735
2024-01-01 16:36:00,99.16318438692466,99.19392162223392,99.06946145464623,99.18839099093285,3978
2024-01-01 16:37:00,98.97834973366312,99.04649099340953,98.72869477659997,98.91442327421389,1349
2024-01-01 16:38:00,98.90443365518657,98.94037984350481,98.71352166331263,98.85749206886688,1971
2024-01-01 16:39:00,98.74866848890007,99.04273881480745,98.73101033196674,98.88448250436095,2227
2024-01-01 16:40:00,98.86035498924853,98.98203757234185,98.64761932768154,98.83779794975567,1475
2024-01-01 16:41:00,98.72611568235567,98.7921288998721,98.56928912226374,98.69610733844306,1954
2024-01-01 16:42:00,98.79349403367777,98.91177649447725,98.66745749885077,98.78300368713273,4582
2024-01-01 16:43:00,98.77780797752611,98.91104550385734,98.6903172825268,98.81069087771735,1685
2024-01-01 16:44:00,98.71500084290487,98.87588411479727,98.5404193693594,98.7135804206729,3283
2024-01-01 16:45:00,98.72515906707619,98.84027893831812,98.66744233408308,98.74506214112448,3242
2024-01-01 16:46:00,98.83778686370995,98.93185191032786,98.66815346725186,98.82722071232945,2449
2024-01-01 16:47:00,98.81763026381634,98.87785409424284,98.69729858996396,98.8277499769594,4591
2024-01-01 16:48:00,98.87671004939054,99.02881506066458,98.8468921471461,98.90780645730248,3703
2024-01-01 16:49:00,98.92382099713389,98.97621343655261,98.91289479262183,98.91563247481865,4456
2024-01-01 16:50:00,98.91623152206243,98.99156637946182,98.83412557853583,98.87610957655322,2502
2024-01-01 16:51:00,98.77461781953299,98.79410314802804,98.62016977198786,98.76016752491323,4503
2024-01-01 16:52:00,98.72389232871951,98.78346826668431,98.63563638626702,98.75157444821608,1123
2024-01-01 16:53:00,98.78781644303916,98.85440969025903,98.71608480205659,98.77100374202064,2066
2024-01-01 16:54:00,98.91207663777233,98.94395092120149,98.77172652389918,98.85858701817938,3790
2024-01-01 16:55:00,98.92684647975946,98.90069812431315,98.71484651821437,98.84707627133065,1241
2024-01-01 16:56:00,98.95319546116073,98.91913720202609,98.86740060385478,98.89281783195275,2356
2024-01-01 16:57:00,98.82322564024733,98.80419873842216,98.70990071440914,98.79635663057938,1464
2024-01-01 16:58:00,98.66763751343593,98.72314008045419,98.63476887200024,98.71809371499663,4229
2024-01-01 16:59:00,98.6387771487479,98.76136484309524,98.5985345810699,98.70705478509394,4927
2024-01-01 17:00:00,98.59147287800948,98.69396262712782,98.49720920265173,98.60159193869544,2863
2024-01-01 17:01:00,98.61315748335011,98.82886537868914,98.61007138541434,98.68361672242791,2646
2024-01-01 17:02:00,98.69069051890673,98.82490409550256,98.57738302959726,98.72992975535976,3884
2024-01-01 17:03:00,98.74933321656147,98.93864949568608,98.74439352380078,98.75783933179902,1543
2024-01-01 17:04:00,98.76751922323366,98.79877370523569,98.78462204981373,98.7917297443206,3208
2024-01-01 17:05:00,98.97743819765357,99.02996622477721,98.90978223254942,98.99383410046909,4971
2024-01-01 17:06:00,98.8805474503075,99.01465058022644,98.76760883163826,98.94694768167241,2125
2024-01-01 17:07:00,98.73837689111201,98.84230279073537,98.67128968301641,98.72680355312235,4470
2024-01-01 17:08:00,98.79655897536534,98.9172808043908,98.71227170787247,98.746733572812,3370
2024-01-01 17:09:00,98.71426634532638,98.81171360910714,98.55603153984995,98.74167321871583,3064
2024-01-01 17:10:00,98.72620908167436,98.74351905096569,98.65627666354828,98.6899213144648,4231
2024-01-01 17:11:00,98.72517466421482,98.6044161622975,98.51707022118622,98.59203832852891,2150
2024-01-01 17:12:00,98.54352882484197,98.71238007188832,98.40231627428139,98.5481193763487,3163
2024-01-01 17:13:00,98.59881371966796,98.64218650791182,98.51406841757496,98.56625321927048,4095
2024-01-01 17:14:00,98.5258100537106,98.63028158828962,98.47000164364749,98.51597154920623,4801
2024-01-01 17:15:00,98.80569810362181,98.95392800079485,98.67768347037429,98.7572169171606,2307
2024-01-01 17:16:00,98.57523398516668,98.66148539311814,98.50369351607792,98.66116647899729,1733
2024-01-01 17:17:00,98.52900690432926,98.6109447708663,98.39965807209401,98.58185474272652,2303
2024-01-01 17:18:00,98.36016593512863,98.50881493752894,98.34673423314311,98.35299273872506,1844
2024-01-01 17:19:00,98.42248930853513,98.53916667726878,98.34511955475283,98.37814118022722,3789
2024-01-01 17:20:00,98.18302671874049,98.3303499412538,97.98478025961786,98.17650051744725,1808
2024-01-01 17:21:00,98.03932639156142,98.22995483231836,98.0039967958,98.1225550541098,1999
2024-01-01 17:22:00,98.05380733683083,98.29075939685835,97.98470594682298,98.09498800065374,3482
2024-01-01 17:23:00,97.9842798981892,98.10325211606812,97.86130646821226,98.02401520406906,3316
2024-01-01 17:24:00,98.21735206906466,98.31829121143713,98.18994581220882,98.1979024718145,3361
2024-01-01 17:25:00,98.25923996295404,98.31001571185583,98.29457466071146,98.29734191094606,4747
2024-01-01 17:26:00,98.39521524333617,98.51122708855767,98.23575678863588,98.4292555985762,3752
2024-01-01 17:27:00,98.3952510955531,98.4855137342232,98.17529957960669,98.34101371672122,3398
2024-01-01 17:28:00,98.5206389370126,98.50162089132681,98.30439676686102,98.45387312317267,3577
2024-01-01 17:29:00,98.48280947754027,98.6922387356217,98.4723330637781,98.50347321780707,3034
2024-01-01 17:30:00,98.60185894629225,98.71797048620341,98.48529302806611,98.58061381267476,2079
2024-01-01 17:31:00,98.58948350562646,98.74107277212455,98.49609898783986,98.68355769555303,4356
2024-01-01 17:32:00,98.60259772392489,98.7464811554983,98.40596145183233,98.59268137095712,4248
2024-01-01 17:33:00,98.60974851134912,98.56688256322096,98.54840018746343,98.55024960885933,4913
2024-01-01 17:34:00,98.66284829525505,98.83146409449428,98.48601092819095,98.63650920999218,2154
2024-01-01 17:35:00,98.37600034291256,98.3808043525094,98.36969974740535,98.3709473006947,4875
2024-01-01 17:36:00,98.50284796027837,98.70897128718175,98.3254197634179,98.522280108952,1778
2024-01-01 17:37:00,98.5452537145932,98.62816409092243,98.49419987497363,98.57759331537277,1924
2024-01-01 17:38:00,98.56406879904706,98.72458774084492,98.37831916771073,98.57302291930675,1553
2024-01-01 17:39:00,98.51750162797065,98.59508842476909,98.52152432307633,98.59507368488246,2410
2024-01-01 17:40:00,98.57260310546648,98.54292817438748,98.43344269843688,98.49208015655157,3120
2024-01-01 17:41:00,98.4852963521124,98.6069059414226,98.39382742732573,98.45708582009266,3156
2024-01-01 17:42:00,98.56199240220403,98.67358146809416,98.42097844058698,98.5671142539147,4024
2024-01-01 17:43:00,98.66592621240595,98.71990688107473,98.65698188436127,98.69691645114732,1026
2024-01-01 17:44:00,98.96302187539578,99.04526480557112,98.79372731804514,98.96653885640367,2234
2024-01-01 17:45:00,98.99903613688876,99.03425626079253,98.84103185105027,98.95914638977563,3020
2024-01-01 17:46:00,98.94386348765607,99.00692354193131,98.69930888790527,98.89329109309513,3708
2024-01-01 17:47:00,98.79668314999783,98.97546311099318,98.6444507158039,98.84186769650113,1443
2024-01-01 17:48:00,98.69138707096371,98.90822955745485,98.70302710871196,98.7400635089724,4562
2024-01-01 17:49:00,98.83618953151873,98.83172431277379,98.5411216226631,98.73227803337831,4533
2024-01-01 17:50:00,98.82738091926532,98.84895561984057,98.7612435791037,98.77055127637954,4085
2024-01-01 17:51:00,98.80255304536774,98.79592235514542,98.76155430350173,98.76712704832634,2038
2024-01-01 17:52:00,98.86982942070705,99.03772632589086,98.68798881742721,98.87676173289292,1480
2024-01-01 17:53:00,98.89954116967161,98.99601423384138,98.66086080526847,98.85334015275846,3997
2024-01-01 17:54:00,98.75493342871705,98.90033056699954,98.78914555297422,98.81859508750861,4211
2024-01-01 17:55:00,98.83705666089932,98.8641547018111,98.67198507674478,98.76046823982257,2391
2024-01-01 17:56:00,98.59541617596227,98.7302413560815,98.4983862816015,98.59720478719913,4888
2024-01-01 17:57:00,98.47997108987623,98.4733891327378,98.26837176746463,98.44042801476829,3234
2024-01-01 17:58:00,98.35482311044927,98.3279517805861,98.19692877306528,98.32251222170451,2288
2024-01-01 17:59:00,98.44607648330789,98.51615576870833,98.29774174403067,98.45265502887099,2521
2024-01-01 18:00:00,98.53341273840512,98.66129806008722,98.44516168707374,98.54218105615999,3540
2024-01-01 18:01:00,98.74075661986308,98.77699868105557,98.54999472235092,98.67967746279928,4112
2024-01-01 18:02:00,98.59778116756895,98.68496722271246,98.39937442533466,98.54645629733983,3096
2024-01-01 18:03:00,98.26098227236221,98.51353178947615,98.20201757157777,98.34959382836124,3210
2024-01-01 18:04:00,98.198967909495,98.38127668969388,98.28324063099089,98.28358819634782,1165
2024-01-01 18:05:00,98.25385906065961,98.32802349642098,98.2811884769314,98.30117009167742,3915
2024-01-01 18:06:00,98.30636184925342,98.5211647191282,98.27830703094752,98.3510391191684,1621
2024-01-01 18:07:00,98.39991004113585,98.57083440022004,98.4435968453445,98.45583633476521,3856
2024-01-01 18:08:00,98.49786983400905,98.63225179800251,98.40766636137239,98.48426430184594,4705
2024-01-01 18:09:00,98.63534595755479,98.79946411063315,98.58061781021705,98.65853117991149,1522
2024-01-01 18:10:00,98.69657684290478,98.82991296608292,98.45222390436112,98.63627061181667,4119
2024-01-01 18:11:00,98.61760657828833,98.60402415447965,98.43154831903354,98.54496269001248,4963
2024-01-01 18:12:00,98.37540670658817,98.51790222301891,98.23557061235631,98.37684086846305,1535
2024-01-01 18:13:00,98.37211663008715,98.36107899927869,98.11050399623626,98.2879437326535,3104
2024-01-01 18:14:00,98.31336624425906,98.39123767293574,98.22372966462216,98.31215552875202,2702
2024-01-01 18:15:00,98.20154397067915,98.26940243034839,98.22289107409716,98.22328350301665,1132
2024-01-01 18:16:00,98.32019703633487,98.38575978450035,98.2598905444451,98.31695774937018,1948
2024-01-01 18:17:00,98.50543352007357,98.64784987030556,98.29535877996642,98.45819051997391,3878
2024-01-01 18:18:00,98.14050878081626,98.27974599884078,98.04086359549125,98.22123182945126,2020
2024-01-01 18:19:00,98.2972070933898,98.35683518069234,98.23733514327738,98.30763705950102,4063
2024-01-01 18:20:00,98.09854693665069,98.20030424932962,98.02487840303904,98.08367665363485,3735
2024-01-01 18:21:00,98.1419807924058,98.17543375049223,97.93892551693013,98.12382655914388,3842
2024-01-01 18:22:00,98.2278917983971,98.3409907606821,98.17609886836668,98.24631361556324,4783
2024-01-01 18:23:00,98.27723851332976,98.41963447750884,98.12235018858226,98.2527992261976,3292
2024-01-01 18:24:00,98.13943638977472,98.17091037173861,98.06876846186707,98.12483030887718,3291
2024-01-01 18:25:00,98.03669178277578,98.15162547088617,98.04670342869125,98.0662871884494,4162
2024-01-01 18:26:00,98.14920257532525,98.16222059088231,97.9398753815211,98.0401226438783,3073
2024-01-01 18:27:00,98.04387567580088,98.131023950414,97.83725179807567,98.02189816549931,2321
2024-01-01 18:28:00,97.98504931391396,98.19655312890569,97.87788033063718,98.00160848142265,1020
2024-01-01 18:29:00,97.9620342518178,98.12669425437076,97.94885487853497,97.99062020349172,4069
2024-01-01 18:30:00,98.06343865429427,98.15995745679241,97.8754822937092,98.01196820838273,2183
2024-01-01 18:31:00,97.89621383256262,98.08450203260276,97.73743861418988,97.89111084300941,4438
2024-01-01 18:32:00,97.99431449491316,97.94979646506809,97.8027567476394,97.86690886002239,3807
2024-01-01 18:33:00,97.99693877091036,98.08981094007017,97.90689309677175,98.01873497705796,1182
2024-01-01 18:34:00,97.91814008782109,97.98904292069697,97.84387980845024,97.9802704347437,3178
2024-01-01 18:35:00,97.9345019024865,97.97272768673194,97.90381619635208,97.93588682542818,1446
2024-01-01 18:36:00,98.05245992874148,98.09114448220996,97.85088636784512,98.04370655579962,3871
2024-01-01 18:37:00,97.68186555743318,97.82448898257947,97.69753769687523,97.7877880891652,4716
2024-01-01 18:38:00,97.89046752357496,98.05688272793334,97.70999307119962,97.90592594929403,4612
2024-01-01 18:39:00,97.82431480142414,97.94991216974874,97.80482080032462,97.84273557349351,3317
2024-01-01 18:40:00,97.8406902539285,97.99265519103047,97.76237372147685,97.85912843073878,1025
2024-01-01 18:41:00,97.83724927894936,98.03285299849877,97.83558983559573,97.86876056633089,3909
2024-01-01 18:42:00,97.8958477510985,98.00916216651011,97.96097121377613,97.96300737825293,3161
2024-01-01 18:43:00,97.97414980620049,98.00143269159369,97.88867286911436,97.9362479036294,4154
2024-01-01 18:44:00,97.83925328327346,98.01011737888027,97.78780785805932,97.86844532547295,4606
2024-01-01 18:45:00,97.94704483191802,98.07678169371896,97.91200375699322,97.99822990453806,4972
2024-01-01 18:46:00,97.72381580943305,97.76766671084415,97.5845114918031,97.76181252282394,2458
2024-01-01 18:47:00,97.74022977900712,97.85083698479984,97.6367104882183,97.76384594099447,3423
2024-01-01 18:48:00,97.6344857549672,97.81070801601464,97.54216506768785,97.62905339873156,4963
2024-01-01 18:49:00,97.58631300922393,97.63470036222448,97.35529651998394,97.5528960599059,3547
2024-01-01 18:50:00,97.70636275315145,97.82047151134076,97.63117686172687,97.75402172805221,2133
2024-01-01 18:51:00,97.72559731552892,97.94746720199564,97.68502959240963,97.74956218540663,4424
2024-01-01 18:52:00,97.70179376872078,97.89795226796917,97.6308069788796,97.76906915512177,4623
2024-01-01 18:53:00,97.42129786988008,97.66411247484544,97.4917728850146,97.5909128695512,2681
2024-01-01 18:54:00,97.52579810020832,97.5384123099445,97.34177486485811,97.51800840367174,4650
2024-01-01 18:55:00,97.61366431961966,97.69523403273391,97.35836189133195,97.53766414374462,4036
2024-01-01 18:56:00,97.59924407572358,97.71475489975349,97.4996698330317,97.57313991305594,2336
2024-01-01 18:57:00,97.60947557068812,97.81921172834498,97.52236075832323,97.63482856849527,2691
2024-01-01 18:58:00,97.64051531551728,97.67914648439262,97.58253666957776,97.63569135838702,4150
2024-01-01 18:59:00,97.62965077418274,97.71137664923013,97.56306442888398,97.68839177923249,2364
2024-01-01 19:00:00,97.72765535259443,97.87858447577787,97.53530057803212,97.73376997049606,4232
2024-01-01 19:01:00,97.52941046674273,97.59147509779534,97.38427822583117,97.5507959293956,1631
2024-01-01 19:02:00,97.51186078998325,97.58971726914451,97.48121452152604,97.55449650158661,4224
2024-01-01 19:03:00,97.65156935385012,97.6952482094391,97.6122106719612,97.63128674235989,4403
2024-01-01 19:04:00,97.82026808265229,97.85363975272902,97.49693832695863,97.69027472443334,3126
2024-01-01 19:05:00,97.737161318758,97.76179616445819,97.57597188770072,97.65388884343626,4086
2024-01-01 19:06:00,97.56972254161623,97.58249626370278,97.51465001402897,97.57332619268233,2772
2024-01-01 19:07:00,97.50570073298596,97.55427393518202,97.39822792166905,97.46149500025017,2956
2024-01-01 19:08:00,97.4915249707995,97.58518552136931,97.35040492576825,97.44838959909602,2416
2024-01-01 19:09:00,97.5293206857677,97.6693712747458,97.3703473073022,97.561697587052,2837
2024-01-01 19:10:00,97.39871238057886,97.48100722053513,97.16919271263713,97.36651717690383,2525
2024-01-01 19:11:00,97.22847839900557,97.3454834696094,97.2413026584604,97.30052800393088,3265
